C00ECK5	C00ECK6	C00ECK40	C00ECK77	C10ECK7	C10ECK8	C10ECK43	C10ECK44	C10ECK45	C10ECK79	C10ECK80	C10ECK81	C30ECK10	C30ECK11	C30ECK12	C30ECK46	C30ECK47	C30ECK48	C30ECK83	C30ECK84	C120ECK13	C120ECK14	C120ECK15	C120ECK49	C120ECK50	C120ECK51	C120ECK85	C120ECK87	C720ECK16	C720ECK17	C720ECK52	C720ECK53	C720ECK54	C720ECK88	C720ECK89	T00ECK22	T00ECK23	T00ECK24	T00ECK59	T00ECK60	T00ECK94	T00ECK95	T00ECK96	T10ECK25	T10ECK26	T10ECK27	T10ECK61	T10ECK62	T10ECK97	T10ECK99	T30ECK28	T30ECK29	T30ECK64	T30ECK65	T30ECK66	T30ECK100	T30ECK101	T30ECK102	T120ECK31	T120ECK32	T120ECK33	T120ECK67	T120ECK68	T120ECK69	T120ECK103	T120ECK104	T120ECK105	T720ECK34	T720ECK36	T720ECK70	T720ECK72	T720ECK106	T720ECK107	T720ECK108
LOC100746703	7.83870922224825	7.30034166952396	8.03993683277316	6.93767572798114	7.91185082334665	7.15368700070142	7.39973872264376	7.64524243131801	8.1451240800156	7.01600453675068	7.29233737252475	6.67169536354246	8.16079470412695	7.2485868069863	8.00183003360505	7.48523799938896	7.36534863477366	7.7125836363239	7.12380473161025	6.80927517802212	8.28429650442089	7.82230890512741	7.40646473949585	7.74919271580309	8.16673964239422	7.78895540684434	7.0228423935373	7.17396216853856	7.91700445334989	7.54712082053653	7.37983170982455	7.56586868594799	7.57802293170866	6.95586954874385	6.69510138784909	8.53117128946212	8.16026856325404	8.00281289913477	7.61223001419115	7.48423100627968	7.1984663333256	6.94293422283602	6.64854300710558	7.44381144504845	7.63079991621109	8.14816833876757	7.66918524930874	7.44013962021417	6.96588161111594	7.32647507146644	8.26646891318375	8.19766202896441	7.71898213086947	8.1396768440161	7.58872011983272	7.24921911382296	6.37419124809269	6.98992834055736	7.8714619192654	8.53594297697265	8.08520555483084	7.81435408773067	7.32861855140758	7.39951628734613	6.35997433184832	7.0121505952635	7.59067207163403	8.00142308653057	7.35539486551809	7.15353630140282	7.55702554272883	7.27253960964036	7.15017956477963	7.02162578200085
LOC100746824	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.95372502766342	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643
LOC100746938	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.89481408399204	3.49126311067643	3.49126311067643	3.49126311067643
LOC105680968	3.49126311067643	3.49126311067643	3.86664543116586	3.49126311067643	3.49126311067643	3.49126311067643	3.84063855523994	3.49126311067643	6.01431671111861	3.49126311067643	3.49126311067643	3.96484858414822	3.49126311067643	4.82980757152486	3.49126311067643	3.49126311067643	3.91289158316917	3.49126311067643	3.49126311067643	3.95051479671336	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.88877031180207	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	5.69097917483999	3.97118770695393	3.49126311067643	3.49126311067643	3.49126311067643	4.08062874392615	3.49126311067643	3.93001477567144	3.49126311067643	3.49126311067643	3.49126311067643	5.63099161756455	3.49126311067643	3.88752837216506	3.49126311067643	3.49126311067643	3.49126311067643	3.84979526573177	3.49126311067643	3.49126311067643	3.84828424316828	3.49126311067643
LOC100741863	8.74914184879499	9.28129359577927	8.8387672400741	9.23534146639338	9.26350166009344	9.48352870504172	9.31282265577565	9.47411963868591	9.21827007242853	9.43273285322768	9.41883717108352	9.63050481483566	9.15499877878256	9.26175643746768	8.92809400241875	9.29748309350932	8.96606962987681	9.3388250450039	8.74502502788171	9.21850045871355	9.01787316643307	8.5470269207719	9.50741693672555	9.49978177142	9.02658205057478	9.38220496783783	9.40378190285149	9.04695765101734	8.6667899939723	9.23115764844967	9.2711400870324	8.9050013904184	9.44089390253839	9.487201602425	9.52184066447266	9.14871684368765	8.95551816478737	9.30483570221549	9.53274195615375	9.34073239261858	8.9599288675595	8.60796939753236	9.38667081124657	9.35244835121862	9.51625199023532	9.00346541532118	9.13555512787881	9.47728445808568	9.62377151243821	9.34927049871948	9.02033921487258	9.1743978086525	9.04967022470506	9.49058725461913	9.72484946934	9.40575104405884	9.60791412825669	9.33642195688546	9.50156193562356	9.47354979123182	9.43459793243303	9.18523668276966	9.40797949816997	9.18985700297421	9.74049240899185	9.44982379153253	8.93355463483988	9.06667629648788	9.20560332390971	9.25120610417896	9.35064299236601	9.03741986475437	9.11520311665598	9.05045296769095
LOC117151121	12.9184913552531	12.4391264535587	11.7894465953149	11.8179532844021	12.9475875612163	12.0300333736466	12.1243457379678	10.9155700797494	11.252552195218	12.2834054851917	11.9052547604681	12.3031715011735	12.825299052401	11.8199208466348	12.3585823209618	12.3238488469648	12.9924097528285	13.4248128611694	12.9937453709275	12.5128054139841	14.4102126316804	12.8989700955125	12.8273672103109	11.3682802448055	12.7042960942115	12.7739755688254	12.479701933642	12.3291112105904	13.4329627985666	12.6865410321891	11.696111682818	11.9958125451362	12.1983214410918	11.3563994355337	12.9190388257909	12.6869955036438	12.871122545921	11.8641162173306	12.1825391413224	12.8988960667609	12.0010771268105	14.1025871695585	12.187418595781	12.4604852939795	11.7689360191582	13.1023958057766	11.8273872616363	12.5509692489291	12.4784452330092	13.1277780632959	12.9732999526721	12.8334818892943	13.4630984826157	11.225012125561	12.3728189486868	11.6829795749525	11.8204563975405	13.3579860566089	12.0877060881395	13.0962951100102	14.4698970023611	12.7747628980315	12.7191151516732	13.4690309609254	11.7551996258728	12.26079472341	12.1778516625091	12.0598037488443	12.529831711103	13.271258120416	11.5378826939209	12.34203004739	12.1959923242014	12.1560000631019
LOC100741747	6.35939269373087	7.27922739268534	6.45382194022481	6.80678701949341	6.7918735026351	7.12964995393223	6.87663320985701	6.74564854299697	6.47595959703956	6.38287567671773	6.6480902024485	5.73126852044797	6.37444684951417	6.75839517456479	6.47738757528447	7.10953792801497	6.93141176003303	7.09448823747313	5.98332313089573	6.58299302403708	6.41384781997415	6.76065352712089	7.01711806461946	7.04190163460167	6.73505878856304	6.68630446493383	6.25866893183692	6.10288271924058	6.48890067285174	7.00460939174914	6.84066291893438	7.20331774271002	6.47477130775991	6.74391696594711	6.45875681697913	6.58963851976752	6.13738306460512	5.78660047965231	6.60134960131179	7.31452752509215	5.99877660527763	6.84739726249896	6.0728770009079	6.36533636695264	6.07827539361014	6.06392845608097	6.53267364722955	6.97633429753375	6.15477791263412	5.6716749114402	6.17483113253139	6.25685651617559	6.68031318761834	5.85769774051727	6.71519510022359	6.34381705009916	6.47990016050558	6.26650772975063	6.81146390649408	6.4263219473619	6.59990736905896	6.50440763146775	7.06861103306668	7.05635232465804	6.38777729288	6.07842231175857	6.28891548608948	6.45081159551434	6.40717396521793	7.20937488144285	6.74439641894848	6.61633860720862	6.40393954393279	6.99410565445763
LOC100741980	5.09031528479722	4.74970985643197	4.13785475238263	3.93111696849194	4.93093116369651	4.76506880460981	4.26509105926659	4.55030099354692	4.29440388220677	4.2088375188041	4.8959624520028	4.53226256349152	4.44497155091195	4.70940949879976	4.74696152213717	4.5985875911573	4.50663085653275	4.3849987576465	4.69858508699012	4.3986207925131	4.62971726023937	4.45206642935775	4.42390124212916	4.32809549057371	4.03360238516803	4.63380637203954	4.90733076457902	4.30768969308521	4.58359939729085	4.60701038920162	4.2992629378129	4.51035021390825	4.27897365826182	4.40529601191046	4.65481411075837	4.42222110322757	4.69429701782817	4.28603929057209	4.48075628219437	4.59609270391303	4.74825024447541	5.33846924508446	4.46082137702592	4.30471635992765	4.39705606958008	4.56013912209331	4.62185360312288	4.17704883389555	4.42985474481553	4.11507058906489	4.4498927180766	4.26598684744634	4.54923907102762	4.31511525344744	4.85743999272779	4.29695727687028	4.06009838879568	4.31915350320122	4.45675848198837	4.62701313877992	4.95670686442212	4.41075219931124	4.47658498790102	4.43042755240032	4.54539442489085	4.52098423561124	4.53451174330847	4.6856636203521	4.4995103257325	4.70072375181431	4.29073036098306	4.26309001076884	4.48395090031547	4.15685528697391
LOC117151853	6.00065986189661	5.53423206532606	5.29163177010214	5.96827509107994	5.60128750878746	5.55700775395153	5.69663884083712	6.06100175074809	5.92940464779555	5.87463501108572	5.41214833878081	6.0123179509896	5.52590075441291	5.86083516402851	5.7803388180094	5.75661950084311	5.26894561227001	5.95504014336468	5.40816446577111	5.89325487027766	5.65924181257144	6.21451514388431	5.8647122671029	5.2193079711209	5.16376621439148	5.43304643045437	5.76513562112595	6.1344235752486	5.5494585553912	5.53176536690279	5.69280498030079	6.0530722968016	5.5360063182453	5.02742185896719	5.59012054963434	5.45428073764498	6.13738306460512	5.46352668108543	5.59948861539938	5.90557352618901	5.76852898401931	6.76603563367203	5.93306541246214	6.13436602481648	5.6002555126264	6.08761639363309	5.41038294902185	5.59564819796009	5.46874782511658	5.79296895684216	5.36876433433063	5.41904899184168	5.45968289607397	5.13867118582547	5.71895795811283	5.42430732612414	5.74923181526568	5.84285246085298	5.5540025521087	5.83173536723837	5.86357112362627	5.79840036424871	5.7227794078306	5.69022890010602	6.08085329984427	5.80976228644741	5.93947878045312	5.81702513669791	5.43992994641138	5.48541185803205	5.34460710944455	5.87760566517192	5.9537844119172	5.92132148679587
LOC100742154	10.5446097603285	10.2382052669861	9.14236971757588	10.0237994992223	10.695047011958	9.8046858047091	10.216066315504	9.1009586372996	8.81803713678484	9.74119348411306	9.45654045469462	9.46561220895572	10.3259932388994	9.80049672115154	9.54539890518336	9.40319860068549	9.54093485559934	9.6792287943409	10.0602793092099	10.2900448297378	9.45694089904391	9.85787567436729	9.89282882313213	9.40633847502346	9.25074875095956	9.67349227369044	9.10129146831225	9.02663064385489	10.0530892374963	9.99037149495826	9.48127135337362	10.1553073015763	9.4373217872253	10.1062962015886	9.12618093842729	9.55894203740215	9.90599860681832	9.06184331710689	9.76211147382879	10.1039376057619	9.59583833894445	9.66301738639412	9.80032009663494	10.0339358250141	8.96504693449111	9.35862837142005	8.95007327558826	9.63909670602495	9.01599446438078	9.02477415107	9.83711468759309	9.80852656054713	9.9391662922942	8.58449519305931	9.74063678823432	9.27561108998515	9.74526139813552	8.82409788752855	9.9211596560858	10.1819979217317	10.7497703497089	9.62371069072403	9.81847843855103	9.84200233918981	9.39530083424865	9.83955088646813	9.44036369243643	9.21839282226571	9.4977825990221	9.55694855736063	9.44167447517572	9.61218304592785	9.91147214724087	10.002991636788
LOC100747058	7.18093891356982	6.50726848858078	7.21661139116008	6.95012355818774	7.51838744744651	6.54861069486598	7.3652021280722	6.46012900599918	6.92574298893392	6.91694101279787	6.78517390056149	6.77305670888677	7.45528293573626	6.56784886079977	7.36934487261243	7.1186536592813	7.57092677801885	7.46129818936904	7.56024129984128	6.7482423630686	7.31912936779639	7.17074348905515	6.67267904285472	6.92259970691042	7.53778221798204	7.34157533477745	6.78548410501291	7.01690877827239	8.04586111210469	6.96402323882731	6.76989886202968	6.95204592175586	7.13081946401674	6.69216565497056	6.69510138784909	7.57191550285514	7.55858372326446	7.37849971843436	7.05147594851683	6.78612610347386	7.08422979625349	6.79709753376132	6.61524118577355	6.65936383090768	6.86354384909935	7.35620351817979	6.93049752116426	6.77303651089078	7.12831446293614	7.00310578174022	7.46179119268252	7.31776843494851	7.4161900202433	6.63057375297298	7.17176292408568	6.84516509323714	6.69518371330462	6.97900198041342	6.86470686541625	7.31286708957961	7.3702900509766	7.13843461931748	6.78664128500736	7.32114732610093	6.8321977242845	7.78125501487505	7.49533052047191	6.89879848185849	7.09710673603833	7.15353630140282	7.04699632517449	6.98834167915329	7.52180842239196	6.76868779357826
LOC100742273	7.5518124960326	7.8166836811235	8.06080775835587	7.75311688251869	7.85873903882955	7.5768876748477	7.83316271484714	7.55056208967754	8.01797924910988	7.70954196101894	7.43713128304352	7.78933031290468	7.75185126211223	7.61268458594374	7.54964508018981	8.0190064302738	8.01679917515765	8.05299036002098	7.88152554551112	7.73241578502024	7.97511499355505	7.7488153539484	7.85881471418575	7.53312858201789	8.02673680521649	7.73035100618788	7.43716284901214	7.51024812089969	7.92372925718375	7.96024976533005	7.74614125749706	7.83654735535034	7.94375455517429	7.5897845248036	7.79018627022701	8.12384637943978	7.91572643091396	7.65486073971291	7.71430797515534	7.84330096703503	7.6985862764741	7.79403448115216	7.70005420296366	7.70804470876776	7.63079991621109	7.80961746008791	7.62547129712221	7.80660318507601	7.50795209770692	7.77063170482025	7.88080497662994	7.72257621249513	8.02006051623344	7.87937269982134	7.79485131896749	7.69520964413537	7.50836150193342	7.85342347518881	7.72191296327432	7.99845211962308	8.05976726095474	7.73637835033621	7.68898735861769	7.98302121534318	7.36186240981061	7.76431443449022	7.65088139822888	7.63665111903364	7.69883471746736	8.04958415562838	7.84031541935282	7.61056714131673	7.71061459578709	7.43304280303364
LOC100747292	3.49126311067643	4.23288975546243	4.2358557095336	4.36114483932202	4.05467959031906	4.54205399848291	3.84063855523994	4.29931271180655	4.6133054055018	4.4961237938285	4.69103179489108	3.96484858414822	4.51841355503389	4.70940949879976	4.23120582136679	4.28362511337879	4.08545152180186	4.22479320326815	4.62449427505949	4.3986207925131	4.11093034257346	4.37095981171186	4.58752571168821	3.97888585824332	4.49170554997231	4.41104626142963	4.42603123810947	4.57558601859862	4.3900058888232	3.49126311067643	4.68483345735173	4.21919553656352	4.27897365826182	4.20390350533529	4.1749787642339	4.62215757806571	4.45227495654714	4.83610615359248	4.65345004948008	4.51753932149854	4.23199538430874	4.71545214135731	4.64134280845597	4.0702185017442	4.89147896336758	4.97185703223423	5.27024698475597	4.65821952421683	5.51095805810028	4.46660995465994	3.97714497360811	4.57447603163975	4.39093777504283	4.64154943444409	4.53978798173811	4.29695727687028	4.53917453837683	4.94237763962185	3.92946221075542	4.24551590797592	4.02882383990271	3.49126311067643	4.06742349509141	4.0914491279581	4.40905595084041	4.36663695656472	4.53451174330847	3.95372502766342	4.0811754528792	3.99701622328598	4.1857887842249	4.3790828681864	4.3550556562288	4.30294481150802
TRNAV-AAC_1	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643
